排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
109,Eric Gordon,HOU,57,46,13.4,2.0,2.7,29.3,11.3,47.5,4.702,9.895,41.2,2.175,5.281,77.8,1.842,2.368,0.3,1.7,0.5,0.3,1.9,1.1,2021-2022,RegularSeason,G,G,Houston,Texas
110,De'Andre Hunter,ATL,53,52,13.4,3.3,1.3,29.8,11.0,44.2,4.792,10.849,37.9,1.396,3.679,76.5,2.396,3.132,0.5,2.8,0.7,0.4,1.3,2.9,2021-2022,RegularSeason,F,G,Atlanta,Georgia
111,Kyle Lowry,MIA,63,63,13.4,4.5,7.5,33.9,18.1,44.0,4.381,9.952,37.7,2.286,6.063,85.1,2.349,2.762,0.5,4.0,1.1,0.3,2.7,2.8,2021-2022,RegularSeason,G,G,Miami,Florida
112,Carmelo Anthony,LAL,69,3,13.3,4.2,1.0,26.0,12.8,44.1,4.623,10.478,37.5,2.159,5.754,83.0,1.913,2.304,0.9,3.3,0.7,0.8,0.9,2.4,2021-2022,RegularSeason,F,F,Los Angeles,California
113,Kentavious Caldwell-Pope,WAS,77,77,13.2,3.4,1.9,30.2,12.4,43.5,4.688,10.766,39.0,2.065,5.299,89.0,1.779,2.0,0.5,2.9,1.1,0.3,1.3,1.8,2021-2022,RegularSeason,G,G,Washington,D.C.
114,Derrick White,BOS,75,52,13.2,3.5,4.9,29.3,15.0,42.1,4.493,10.667,31.2,1.533,4.92,86.4,2.707,3.133,0.5,3.0,0.9,0.8,1.6,2.3,2021-2022,RegularSeason,G,G,Boston,Massachusetts
115,Chris Duarte,IND,55,39,13.1,4.1,2.1,28.0,12.0,43.2,4.873,11.291,36.9,1.709,4.636,80.4,1.636,2.036,0.7,3.4,1.0,0.2,1.6,1.7,2021-2022,RegularSeason,G,G,Indiana,Indiana
116,Montrezl Harrell,CHA,71,3,13.1,6.1,2.0,23.1,17.3,64.5,5.042,7.817,23.5,0.056,0.239,71.6,2.986,4.169,2.1,4.0,0.4,0.6,1.0,1.9,2021-2022,RegularSeason,F,C,Charlotte,North Carolina
117,Ricky Rubio,IND,34,8,13.1,4.1,6.6,28.5,14.7,36.3,4.382,12.088,33.9,1.735,5.118,85.4,2.588,3.029,0.4,3.7,1.4,0.2,2.6,2.2,2021-2022,RegularSeason,G,G,Indiana,Indiana
118,Lonzo Ball,CHI,35,35,13.0,5.4,5.1,34.6,17.4,42.3,4.629,10.943,42.3,3.143,7.429,75.0,0.6,0.8,1.0,4.4,1.8,0.9,2.3,2.4,2021-2022,RegularSeason,G,G,Chicago,Illinois
119,LaMarcus Aldridge,BKN,47,12,12.9,5.5,0.9,22.3,15.0,55.0,5.362,9.745,30.4,0.298,0.979,87.3,1.894,2.17,1.6,3.9,0.3,1.0,0.9,1.7,2021-2022,RegularSeason,C,F,Brooklyn,New York
120,Myles Turner,IND,42,42,12.9,7.1,1.0,29.4,18.0,50.9,4.762,9.357,33.3,1.452,4.357,75.2,1.881,2.5,1.5,5.5,0.7,2.8,1.3,2.8,2021-2022,RegularSeason,C,F,Indiana,Indiana
121,Brandon Williams,POR,24,16,12.9,3.1,3.9,26.7,10.3,37.2,4.375,11.75,29.2,1.292,4.417,70.1,2.833,4.042,0.8,2.3,1.0,0.4,2.4,2.2,2021-2022,RegularSeason,G,G,Portland,Oregon
122,Coby White,CHI,61,17,12.7,3.0,2.9,27.5,11.8,43.3,4.574,10.557,38.5,2.23,5.787,85.7,1.279,1.492,0.3,2.7,0.5,0.2,1.1,2.2,2021-2022,RegularSeason,G,G,Chicago,Illinois
123,Monte Morris,DEN,75,74,12.6,3.0,4.4,29.9,14.5,48.4,4.987,10.307,39.5,1.653,4.187,86.9,0.973,1.12,0.4,2.7,0.7,0.2,1.0,1.2,2021-2022,RegularSeason,G,G,Denver,Colorado
124,Josh Giddey,OKC,54,54,12.5,7.8,6.4,31.5,17.2,41.9,5.204,12.407,26.3,1.037,3.944,70.9,1.037,1.463,1.8,6.0,0.9,0.4,3.2,1.6,2021-2022,RegularSeason,G,G,Oklahoma City,Oklahoma
125,Cameron Johnson,PHX,66,16,12.5,4.1,1.5,26.2,13.3,46.0,4.227,9.197,42.5,2.515,5.924,86.0,1.485,1.727,0.6,3.5,0.9,0.2,0.7,1.7,2021-2022,RegularSeason,F,F,Phoenix,Arizona
126,Brook Lopez,MIL,13,11,12.4,4.1,0.5,22.9,12.2,46.6,4.692,10.077,35.8,1.462,4.077,87.0,1.538,1.769,1.5,2.6,0.6,1.2,0.9,2.6,2021-2022,RegularSeason,C,C,Milwaukee,Wisconsin
127,Victor Oladipo,MIA,8,1,12.4,2.9,3.5,21.6,12.1,47.9,4.375,9.125,41.7,1.875,4.5,73.7,1.75,2.375,0.4,2.5,0.6,0.1,2.0,1.6,2021-2022,RegularSeason,G,G,Miami,Florida
128,Devin Vassell,SAS,71,32,12.3,4.3,1.9,27.3,12.9,42.7,4.592,10.761,36.1,1.93,5.352,83.8,1.169,1.394,0.6,3.7,1.1,0.6,0.8,2.0,2021-2022,RegularSeason,G,F,San Antonio,Texas
129,Malik Beasley,MIN,79,18,12.1,2.9,1.5,25.0,9.9,39.1,4.203,10.759,37.7,3.038,8.063,81.7,0.62,0.759,0.3,2.5,0.5,0.2,0.5,1.1,2021-2022,RegularSeason,G,G,Minnesota,Minnesota
130,Kevin Huerter,ATL,74,60,12.1,3.4,2.7,29.6,12.4,45.4,4.662,10.27,38.9,2.162,5.554,80.8,0.568,0.703,0.4,3.0,0.7,0.4,1.2,2.5,2021-2022,RegularSeason,G,F,Atlanta,Georgia
131,Marcus Smart,BOS,71,71,12.1,3.8,5.9,32.3,15.1,41.8,4.225,10.113,33.1,1.676,5.07,79.3,2.0,2.521,0.6,3.2,1.7,0.3,2.2,2.3,2021-2022,RegularSeason,G,G,Boston,Massachusetts
132,Lonnie Walker IV,SAS,70,6,12.1,2.6,2.2,23.0,9.8,40.7,4.443,10.914,31.4,1.586,5.043,78.4,1.657,2.114,0.3,2.3,0.6,0.3,1.0,1.4,2021-2022,RegularSeason,G,F,San Antonio,Texas
133,Derrick Rose,NYK,26,4,12.0,3.0,4.0,24.5,12.8,44.5,4.692,10.538,40.2,1.423,3.538,96.8,1.154,1.192,0.8,2.2,0.8,0.5,1.5,0.6,2021-2022,RegularSeason,G,G,New York,New York
134,Devonte' Graham,NOP,76,63,11.9,2.3,4.2,28.4,10.9,36.3,3.895,10.724,34.1,2.526,7.408,84.3,1.553,1.842,0.5,1.8,0.9,0.2,1.4,1.3,2021-2022,RegularSeason,G,G,New Orleans,Louisiana
135,Luke Kennard,LAC,70,13,11.9,3.3,2.1,27.4,11.9,44.9,4.1,9.129,44.9,2.714,6.043,89.6,0.986,1.1,0.3,3.0,0.6,0.1,0.9,1.4,2021-2022,RegularSeason,G,G,LA,California
136,Jalen Suggs,ORL,48,45,11.8,3.6,4.4,27.2,10.3,36.1,4.125,11.417,21.4,0.875,4.083,77.3,2.625,3.396,0.5,3.0,1.2,0.4,3.0,3.0,2021-2022,RegularSeason,G,G,Orlando,Florida
137,Jae'Sean Tate,HOU,78,77,11.8,5.4,2.8,26.4,14.3,49.8,4.654,9.346,31.2,0.808,2.59,70.7,1.667,2.359,1.7,3.7,0.9,0.5,1.8,3.7,2021-2022,RegularSeason,F,F,Houston,Texas
138,Alec Burks,NYK,81,44,11.7,4.9,3.0,28.6,13.7,39.1,3.519,8.988,40.4,1.938,4.802,82.2,2.679,3.259,0.6,4.3,1.0,0.3,1.1,2.7,2021-2022,RegularSeason,G,G,New York,New York
139,Danilo Gallinari,ATL,66,18,11.7,4.7,1.5,25.3,12.6,43.4,3.924,9.045,38.1,1.697,4.455,90.4,2.136,2.364,0.5,4.1,0.4,0.2,0.6,1.4,2021-2022,RegularSeason,F,F,Atlanta,Georgia
140,Kemba Walker,NYK,37,37,11.6,3.0,3.5,25.6,11.5,40.3,4.027,10.0,36.7,1.973,5.378,84.5,1.622,1.919,0.4,2.6,0.7,0.2,1.3,1.0,2021-2022,RegularSeason,G,G,New York,New York
141,Davion Mitchell,SAC,75,19,11.5,2.2,4.2,27.7,10.5,41.8,4.693,11.24,31.6,1.347,4.267,65.9,0.747,1.133,0.4,1.8,0.7,0.3,1.5,1.9,2021-2022,RegularSeason,G,G,Sacramento,California
142,Patty Mills,BKN,81,48,11.4,1.9,2.3,29.0,9.6,40.8,4.0,9.802,40.0,2.802,7.012,81.4,0.593,0.728,0.2,1.7,0.6,0.2,0.9,1.4,2021-2022,RegularSeason,G,G,Brooklyn,New York
143,Marvin Bagley III,DET,48,25,11.3,7.0,0.8,23.9,13.8,50.4,4.688,9.292,23.7,0.479,2.021,66.3,1.396,2.104,2.2,4.9,0.5,0.4,0.8,1.9,2021-2022,RegularSeason,F,F,Detroit,Michigan
144,Rui Hachimura,WAS,42,13,11.3,3.8,1.1,22.5,11.1,49.1,4.452,9.071,44.7,1.31,2.929,69.7,1.095,1.571,0.6,3.2,0.5,0.2,0.8,1.3,2021-2022,RegularSeason,F,F,Washington,D.C.
145,Joe Harris,BKN,14,14,11.3,4.0,1.0,30.2,10.9,45.2,4.0,8.857,46.6,2.929,6.286,83.3,0.357,0.429,0.4,3.6,0.5,0.1,1.1,2.2,2021-2022,RegularSeason,G,F,Brooklyn,New York
146,Doug McDermott,SAS,51,51,11.3,2.3,1.3,24.0,9.3,46.2,4.216,9.118,42.2,2.118,5.02,78.4,0.784,1.0,0.4,1.9,0.3,0.1,0.8,1.5,2021-2022,RegularSeason,F,F,San Antonio,Texas
147,Immanuel Quickley,NYK,78,3,11.3,3.2,3.5,23.1,11.5,39.2,3.641,9.282,34.6,1.756,5.077,88.1,2.269,2.577,0.4,2.8,0.7,0.0,1.3,2.1,2021-2022,RegularSeason,G,G,New York,New York
148,Grayson Allen,MIL,66,61,11.1,3.4,1.5,27.3,11.4,44.8,3.864,8.621,40.9,2.409,5.894,86.5,0.97,1.121,0.5,2.9,0.7,0.3,0.7,1.5,2021-2022,RegularSeason,G,G,Milwaukee,Wisconsin
149,Clint Capela,ATL,74,73,11.1,11.9,1.2,27.6,21.2,61.3,5.0,8.162,0.0,0.0,0.014,47.3,1.081,2.284,3.8,8.1,0.7,1.3,0.6,2.2,2021-2022,RegularSeason,C,C,Atlanta,Georgia
150,Gary Harris,ORL,61,30,11.1,2.0,1.8,28.4,9.7,43.4,3.934,9.066,38.4,1.902,4.951,87.4,1.361,1.557,0.6,1.4,1.0,0.1,1.0,1.8,2021-2022,RegularSeason,G,G,Orlando,Florida
151,Hamidou Diallo,DET,58,29,11.0,4.8,1.3,21.9,12.1,49.6,4.5,9.069,24.7,0.397,1.603,65.0,1.569,2.414,1.2,3.6,1.2,0.3,1.0,2.5,2021-2022,RegularSeason,G,G,Detroit,Michigan
152,Dorian Finney-Smith,DAL,80,80,11.0,4.7,1.9,33.1,13.2,47.1,4.075,8.65,39.5,2.15,5.438,67.5,0.7,1.038,1.5,3.2,1.1,0.5,1.0,2.3,2021-2022,RegularSeason,F,F,Dallas,Texas
153,Duncan Robinson,MIA,79,68,10.9,2.6,1.6,25.9,9.4,39.9,3.671,9.19,37.2,2.937,7.899,83.6,0.646,0.772,0.3,2.3,0.5,0.2,0.8,2.5,2021-2022,RegularSeason,F,F,Miami,Florida
154,Darius Bazley,OKC,69,53,10.8,6.3,1.4,27.9,12.9,42.2,3.971,9.406,29.7,1.159,3.899,68.8,1.696,2.464,1.0,5.3,0.8,1.0,1.3,1.0,2021-2022,RegularSeason,F,F,Oklahoma City,Oklahoma
155,Markelle Fultz,ORL,18,3,10.8,2.7,5.5,20.0,12.8,47.4,4.611,9.722,23.5,0.222,0.944,80.6,1.389,1.722,0.2,2.5,1.1,0.3,2.2,1.2,2021-2022,RegularSeason,G,G,Orlando,Florida
156,Terance Mann,LAC,81,33,10.8,5.2,2.6,28.6,13.7,48.4,4.123,8.519,36.5,0.938,2.568,78.0,1.58,2.025,1.3,4.0,0.7,0.3,1.0,2.2,2021-2022,RegularSeason,G,F,LA,California
157,De'Anthony Melton,MEM,73,15,10.8,4.5,2.7,22.7,12.3,40.4,3.849,9.521,37.4,1.904,5.096,75.0,1.233,1.644,0.9,3.6,1.4,0.5,1.5,1.8,2021-2022,RegularSeason,G,G,Memphis,Tennessee
158,Cameron Payne,PHX,58,12,10.8,3.0,4.9,22.0,11.7,40.9,4.138,10.121,33.6,1.224,3.638,84.3,1.293,1.534,0.4,2.6,0.7,0.3,1.8,2.1,2021-2022,RegularSeason,G,G,Phoenix,Arizona
159,Melvin Frazier Jr.,OKC,3,0,10.7,4.3,0.3,40.0,2.3,27.1,4.333,16.0,4.8,0.333,7.0,71.4,1.667,2.333,1.7,2.7,0.3,0.0,1.0,2.7,2021-2022,RegularSeason,G,F,Oklahoma City,Oklahoma
160,Cedi Osman,CLE,66,3,10.7,2.2,2.0,22.2,9.3,43.2,3.742,8.667,35.7,1.939,5.439,66.4,1.318,1.985,0.4,1.8,0.8,0.2,1.0,1.9,2021-2022,RegularSeason,F,F,Cleveland,Ohio
161,Nickeil Alexander-Walker,UTA,65,21,10.6,2.9,2.4,22.6,8.6,37.2,3.892,10.462,31.1,1.615,5.2,74.3,1.246,1.677,0.6,2.3,0.7,0.4,1.4,1.6,2021-2022,RegularSeason,G,G,Utah,Utah
162,Mo Bamba,ORL,71,69,10.6,8.1,1.2,25.7,16.3,48.0,4.169,8.69,38.1,1.507,3.958,78.1,0.803,1.028,2.1,6.0,0.5,1.7,1.1,2.6,2021-2022,RegularSeason,C,C,Orlando,Florida
163,Frank Jackson,DET,53,7,10.6,1.6,1.0,22.0,7.4,40.2,3.66,9.113,30.8,1.623,5.264,82.7,1.623,1.962,0.4,1.3,0.5,0.2,0.7,1.7,2021-2022,RegularSeason,G,G,Detroit,Michigan
164,Max Strus,MIA,68,16,10.6,3.0,1.4,23.3,9.9,44.1,3.662,8.294,41.0,2.662,6.5,79.2,0.618,0.779,0.4,2.6,0.4,0.2,0.8,1.7,2021-2022,RegularSeason,G,F,Miami,Florida
165,Trey Lyles,SAC,75,23,10.5,5.1,1.2,20.5,11.9,46.6,3.493,7.493,32.1,0.893,2.787,80.2,2.6,3.24,1.2,3.9,0.4,0.4,1.0,1.6,2021-2022,RegularSeason,F,F,Sacramento,California
166,Brandon Clarke,MEM,64,1,10.4,5.3,1.3,19.5,15.0,64.4,4.5,6.984,22.7,0.078,0.344,65.4,1.328,2.031,2.1,3.2,0.6,1.1,0.5,1.9,2021-2022,RegularSeason,F,F,Memphis,Tennessee
167,Terence Davis,SAC,30,11,10.4,3.1,1.3,17.9,9.5,42.3,3.767,8.9,32.9,1.633,4.967,81.8,1.2,1.467,0.4,2.8,0.8,0.4,1.1,2.3,2021-2022,RegularSeason,G,G,Sacramento,California
168,Richaun Holmes,SAC,45,37,10.4,7.0,1.1,23.9,15.8,66.0,4.4,6.667,40.0,0.044,0.111,77.8,1.556,2.0,2.1,5.0,0.4,0.9,1.2,2.8,2021-2022,RegularSeason,F,F,Sacramento,California
169,Tre Mann,OKC,60,26,10.4,2.9,1.5,22.8,8.4,39.3,3.85,9.8,36.0,1.633,4.533,79.3,1.083,1.367,0.4,2.4,0.8,0.2,1.2,1.7,2021-2022,RegularSeason,G,G,Oklahoma City,Oklahoma
170,Jeff Green,DEN,75,63,10.3,3.1,1.3,24.7,10.6,52.4,3.693,7.053,31.5,0.707,2.24,83.3,2.2,2.64,0.5,2.5,0.4,0.4,0.9,2.0,2021-2022,RegularSeason,F,F,Denver,Colorado
171,P.J. Washington,CHA,65,28,10.3,5.2,2.3,27.2,13.6,47.0,3.846,8.185,36.5,1.692,4.631,71.6,0.892,1.246,1.3,3.9,0.9,0.9,1.3,2.3,2021-2022,RegularSeason,F,F,Charlotte,North Carolina
172,Ivica Zubac,LAC,76,76,10.3,8.5,1.6,24.4,17.1,62.6,4.079,6.513,0.0,0.0,0.0,72.7,2.171,2.987,2.9,5.6,0.5,1.0,1.5,2.7,2021-2022,RegularSeason,C,C,LA,California
173,Al Horford,BOS,69,69,10.2,7.7,3.4,29.1,17.7,46.7,3.855,8.246,33.6,1.29,3.841,84.2,1.159,1.377,1.6,6.1,0.7,1.3,0.9,1.9,2021-2022,RegularSeason,C,F,Boston,Massachusetts
174,Ben McLemore,POR,64,6,10.2,1.6,0.9,20.1,7.4,40.1,3.375,8.422,36.2,2.359,6.516,81.8,1.125,1.375,0.2,1.4,0.6,0.2,0.9,1.6,2021-2022,RegularSeason,G,G,Portland,Oregon
175,Josh Richardson,SAS,65,7,10.2,2.8,1.8,24.6,10.4,43.8,3.6,8.215,41.5,1.569,3.785,88.9,1.477,1.662,0.6,2.2,0.9,0.4,1.0,1.8,2021-2022,RegularSeason,G,G,San Antonio,Texas
176,Justin Holiday,SAC,74,65,10.1,2.6,1.7,27.8,9.1,39.4,3.527,8.946,36.7,2.392,6.514,80.6,0.676,0.838,0.4,2.2,0.8,0.4,0.9,2.1,2021-2022,RegularSeason,F,G,Sacramento,California
177,Bones Hyland,DEN,69,4,10.1,2.7,2.8,19.0,10.0,40.3,3.333,8.275,36.6,1.899,5.188,85.6,1.551,1.812,0.2,2.5,0.6,0.3,1.2,2.2,2021-2022,RegularSeason,G,G,Denver,Colorado
178,Cam Reddish,NYK,49,7,10.1,2.1,1.0,20.7,8.2,40.4,3.367,8.327,35.9,1.347,3.755,90.2,2.061,2.286,0.5,1.6,1.0,0.3,1.2,1.2,2021-2022,RegularSeason,F,G,New York,New York
179,Isaiah Roby,OKC,45,28,10.1,4.8,1.6,21.1,12.8,51.4,3.689,7.178,44.4,0.978,2.2,67.2,1.733,2.578,1.7,3.2,0.8,0.8,1.0,2.4,2021-2022,RegularSeason,F,F,Oklahoma City,Oklahoma
180,Devin Cannady,ORL,5,0,10.0,1.2,2.0,29.0,7.6,34.1,3.0,8.8,40.5,3.0,7.4,71.4,1.0,1.4,0.2,1.0,1.0,0.6,1.0,1.8,2021-2022,RegularSeason,G,G,Orlando,Florida
181,Talen Horton-Tucker,LAL,60,19,10.0,3.2,2.7,25.2,10.3,41.6,3.733,8.967,26.9,0.817,3.033,80.0,1.667,2.083,0.6,2.6,1.0,0.5,1.4,2.5,2021-2022,RegularSeason,G,G,Los Angeles,California
182,Garrison Mathews,HOU,65,33,10.0,2.9,1.0,26.3,9.7,39.9,2.831,7.092,36.0,2.138,5.938,79.4,2.2,2.769,0.5,2.4,0.9,0.4,0.6,2.6,2021-2022,RegularSeason,G,G,Houston,Texas
183,Terrence Ross,ORL,63,0,10.0,2.6,1.8,23.0,8.2,39.7,3.492,8.794,29.2,1.222,4.19,86.2,1.778,2.063,0.3,2.2,0.4,0.2,1.2,1.1,2021-2022,RegularSeason,G,F,Orlando,Florida
184,Robert Williams III,BOS,61,61,10.0,9.6,2.0,29.6,21.7,73.6,4.443,6.033,0.0,0.0,0.016,72.2,1.066,1.475,3.9,5.7,0.9,2.2,1.0,2.2,2021-2022,RegularSeason,C,F,Boston,Massachusetts
185,Eric Bledsoe,POR,54,29,9.9,3.4,4.2,25.2,11.4,42.1,3.648,8.667,31.3,0.944,3.019,76.1,1.648,2.167,0.5,2.9,1.3,0.4,2.1,1.6,2021-2022,RegularSeason,G,G,Portland,Oregon
186,Pat Connaughton,MIL,65,19,9.9,4.2,1.3,26.0,11.7,45.8,3.492,7.631,39.5,2.246,5.692,83.3,0.692,0.831,0.7,3.5,0.9,0.2,0.5,1.3,2021-2022,RegularSeason,G,G,Milwaukee,Wisconsin
187,Michael Porter Jr.,DEN,9,9,9.9,6.6,1.9,29.4,10.6,35.9,4.111,11.444,20.8,1.111,5.333,55.6,0.556,1.0,1.0,5.6,1.1,0.2,1.3,1.8,2021-2022,RegularSeason,F,F,Denver,Colorado
188,Duane Washington Jr.,IND,48,7,9.9,1.7,1.8,20.2,7.2,40.5,3.604,8.896,37.7,1.688,4.479,75.4,0.958,1.271,0.1,1.6,0.5,0.1,1.2,1.4,2021-2022,RegularSeason,G,G,Indiana,Indiana
189,Nassir Little,POR,42,23,9.8,5.6,1.3,25.9,12.5,46.0,3.452,7.5,33.1,1.214,3.667,73.4,1.643,2.238,1.4,4.2,0.6,0.9,1.0,2.0,2021-2022,RegularSeason,F,G,Portland,Oregon
190,Alperen Sengun,HOU,72,13,9.6,5.5,2.6,20.7,12.6,47.4,3.458,7.292,24.8,0.403,1.625,71.1,2.292,3.222,1.9,3.5,0.8,0.9,2.0,3.0,2021-2022,RegularSeason,C,C,Houston,Texas
191,Terry Taylor,IND,33,7,9.6,5.2,1.2,21.6,13.0,61.4,4.091,6.667,31.6,0.364,1.152,70.6,1.091,1.545,2.9,2.3,0.4,0.2,0.7,1.8,2021-2022,RegularSeason,F,F,Indiana,Indiana
192,Herbert Jones,NOP,78,69,9.5,3.8,2.1,29.9,12.4,47.6,3.513,7.385,33.7,0.731,2.167,84.0,1.756,2.09,1.3,2.5,1.7,0.8,1.3,3.1,2021-2022,RegularSeason,F,F,New Orleans,Louisiana
193,Chris Boucher,TOR,80,9,9.4,6.2,0.3,21.1,12.5,46.4,3.35,7.213,29.7,0.85,2.862,77.7,1.875,2.413,2.2,3.9,0.6,0.9,0.5,2.2,2021-2022,RegularSeason,F,C,Toronto,Ontario
194,Jae Crowder,PHX,67,67,9.4,5.3,1.9,28.1,12.4,39.9,3.239,8.119,34.8,1.896,5.448,78.9,1.06,1.343,0.4,4.8,1.4,0.4,0.8,2.6,2021-2022,RegularSeason,F,F,Phoenix,Arizona
195,Daniel Gafford,WAS,72,53,9.4,5.7,0.9,20.1,14.5,69.3,3.958,5.708,0.0,0.0,0.014,69.9,1.486,2.125,2.2,3.5,0.4,1.4,0.9,2.4,2021-2022,RegularSeason,F,C,Washington,D.C.
196,Jaxson Hayes,NOP,70,28,9.3,4.5,0.6,20.0,12.1,61.6,3.5,5.686,35.1,0.286,0.814,76.6,2.057,2.686,1.6,2.9,0.5,0.8,0.8,2.2,2021-2022,RegularSeason,C,F,New Orleans,Louisiana
197,Jonathan Kuminga,GSW,70,12,9.3,3.3,0.9,16.9,9.2,51.3,3.371,6.571,33.6,0.714,2.129,68.4,1.857,2.714,0.8,2.6,0.4,0.3,1.1,2.1,2021-2022,RegularSeason,F,F,Golden State,California
198,Patrick Beverley,MIN,58,54,9.2,4.1,4.6,25.4,13.6,40.6,3.052,7.517,34.3,1.431,4.172,72.2,1.655,2.293,1.1,3.1,1.2,0.9,1.3,3.0,2021-2022,RegularSeason,G,G,Minnesota,Minnesota
199,Caleb Martin,MIA,60,12,9.2,3.8,1.1,22.9,11.0,50.7,3.467,6.833,41.3,1.067,2.583,76.3,1.183,1.55,1.2,2.7,1.0,0.5,0.9,1.7,2021-2022,RegularSeason,F,F,Miami,Florida
200,Jaden McDaniels,MIN,70,31,9.2,4.2,1.1,25.8,10.5,46.0,3.643,7.914,31.7,1.143,3.6,80.3,0.814,1.014,1.1,3.1,0.7,0.8,1.1,3.2,2021-2022,RegularSeason,F,F,Minnesota,Minnesota
201,JaVale McGee,PHX,74,17,9.2,6.7,0.6,15.8,13.6,62.9,3.892,6.189,22.2,0.027,0.122,69.9,1.378,1.973,2.2,4.5,0.3,1.1,1.3,2.4,2021-2022,RegularSeason,C,F,Phoenix,Arizona
202,Georges Niang,PHI,76,7,9.2,2.7,1.3,22.8,8.8,43.7,3.237,7.408,40.3,2.053,5.092,88.1,0.684,0.776,0.3,2.3,0.4,0.2,0.8,2.5,2021-2022,RegularSeason,F,F,Philadelphia,Pennsylvania
203,Jalen Smith,IND,51,8,9.2,6.0,0.5,18.1,12.1,50.3,3.451,6.863,32.8,0.784,2.392,76.5,1.529,2.0,2.0,4.0,0.3,0.8,0.8,1.9,2021-2022,RegularSeason,F,C,Indiana,Indiana
204,Precious Achiuwa,TOR,73,28,9.1,6.5,1.1,23.6,11.3,43.9,3.63,8.26,35.9,0.767,2.137,59.5,1.068,1.795,2.0,4.5,0.5,0.6,1.2,2.1,2021-2022,RegularSeason,F,F,Toronto,Ontario
205,Oshae Brissett,IND,67,25,9.1,5.3,1.1,23.3,10.7,41.1,3.104,7.552,35.0,1.239,3.537,69.5,1.701,2.448,1.6,3.7,0.7,0.4,0.8,1.7,2021-2022,RegularSeason,F,G,Indiana,Indiana
206,Willy Hernangomez,NOP,50,8,9.1,6.8,1.3,16.8,13.1,52.0,3.4,6.54,33.3,0.08,0.24,77.3,2.18,2.82,2.9,3.9,0.4,0.4,1.0,1.9,2021-2022,RegularSeason,C,F,New Orleans,Louisiana
207,Kelly Olynyk,DET,40,1,9.1,4.4,2.8,19.1,11.7,44.8,3.2,7.15,33.6,1.0,2.975,77.5,1.725,2.225,1.4,3.1,0.8,0.5,1.5,2.5,2021-2022,RegularSeason,F,C,Detroit,Michigan
208,Bruce Brown,BKN,72,45,9.0,4.8,2.1,24.6,12.9,50.6,3.556,7.028,40.4,0.528,1.306,75.8,1.347,1.778,1.4,3.4,1.1,0.7,0.8,2.4,2021-2022,RegularSeason,G,F,Brooklyn,New York
209,Amir Coffey,LAC,69,30,9.0,2.9,1.8,22.7,9.8,45.3,3.058,6.754,37.8,1.391,3.681,86.3,1.464,1.696,0.4,2.5,0.6,0.2,0.7,1.3,2021-2022,RegularSeason,G,F,LA,California
210,DeMarcus Cousins,DEN,48,7,9.0,5.6,1.5,14.9,11.2,46.0,3.104,6.75,30.3,0.771,2.542,76.0,1.979,2.604,1.5,4.1,0.7,0.4,1.8,2.9,2021-2022,RegularSeason,C,C,Denver,Colorado
211,Donte DiVincenzo,SAC,42,1,9.0,4.0,2.8,23.9,10.0,35.1,2.81,8.0,33.9,1.762,5.19,84.3,1.667,1.976,1.0,3.1,1.1,0.2,1.7,1.6,2021-2022,RegularSeason,G,G,Sacramento,California
212,Obi Toppin,NYK,72,10,9.0,3.7,1.1,17.1,10.3,53.1,3.486,6.569,30.8,0.722,2.347,75.8,1.306,1.722,1.0,2.8,0.3,0.5,0.8,1.4,2021-2022,RegularSeason,F,F,New York,New York
213,Moritz Wagner,ORL,63,3,9.0,3.7,1.4,15.2,10.1,49.7,3.127,6.286,32.8,1.048,3.19,80.6,1.651,2.048,0.7,3.0,0.3,0.2,0.9,2.0,2021-2022,RegularSeason,F,C,Orlando,Florida
214,Patrick Williams,CHI,17,9,9.0,4.1,0.9,24.8,10.6,52.9,3.176,6.0,51.7,0.882,1.706,73.2,1.765,2.412,1.0,3.1,0.5,0.5,0.9,1.6,2021-2022,RegularSeason,F,F,Chicago,Illinois
215,Chimezie Metu,SAC,60,20,8.9,5.6,1.0,21.3,11.4,45.2,3.383,7.483,30.6,0.95,3.1,78.0,1.183,1.517,0.6,5.0,0.9,0.5,1.0,1.6,2021-2022,RegularSeason,F,C,Sacramento,California
216,Ayo Dosunmu,CHI,77,40,8.8,2.8,3.3,27.4,11.0,52.0,3.61,6.948,37.6,0.909,2.416,67.9,0.688,1.013,0.4,2.4,0.8,0.4,1.4,2.4,2021-2022,RegularSeason,G,G,Chicago,Illinois
217,Bryn Forbes,DEN,75,2,8.8,1.2,1.0,17.1,6.5,42.9,3.08,7.187,41.4,1.627,3.933,90.8,1.053,1.16,0.1,1.1,0.3,0.1,0.7,1.3,2021-2022,RegularSeason,G,G,Denver,Colorado
218,Kenyon Martin Jr.,HOU,79,2,8.8,3.8,1.3,21.0,10.4,53.3,3.532,6.62,35.7,0.759,2.127,63.4,0.987,1.557,1.0,2.7,0.4,0.5,0.8,1.4,2021-2022,RegularSeason,F,F,Houston,Texas
