排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
46,Dennis Schroder,OKC,5,0,13.8,3.2,3.4,30.2,13.0,45.5,5.0,11.0,30.0,1.2,4.0,72.2,2.6,3.6,0.4,2.8,0.8,0.0,1.2,2.2,2018-2019,Playoffs,G,G,Oklahoma City,Oklahoma
47,Eric Bledsoe,MIL,15,15,13.7,3.7,4.3,28.2,12.7,41.1,5.067,12.333,23.6,1.133,4.8,70.6,2.4,3.4,1.3,2.4,1.1,0.4,2.1,1.9,2018-2019,Playoffs,G,G,Milwaukee,Wisconsin
48,Shai Gilgeous-Alexander,LAC,6,6,13.7,2.7,3.2,28.8,14.7,46.7,4.667,10.0,50.0,1.5,3.0,85.0,2.833,3.333,0.7,2.0,1.0,0.8,0.8,2.8,2018-2019,Playoffs,G,G,LA,California
49,Marcus Morris Sr.,BOS,9,4,13.7,8.1,1.2,28.2,17.8,51.9,4.556,8.778,45.0,2.0,4.444,74.2,2.556,3.444,1.3,6.8,0.1,0.6,0.8,2.4,2018-2019,Playoffs,F,F,Boston,Massachusetts
50,Draymond Green,GSW,18,18,13.6,9.9,8.3,38.0,25.0,50.5,6.333,12.722,19.0,0.722,3.167,71.0,2.833,3.944,1.9,8.0,1.4,1.6,3.6,3.8,2018-2019,Playoffs,F,F,Golden State,California
51,JJ Redick,PHI,12,12,13.4,1.5,1.6,31.3,8.9,43.5,4.5,10.333,41.4,3.0,7.25,85.0,1.417,1.667,0.2,1.3,0.1,0.3,1.8,2.7,2018-2019,Playoffs,G,G,Philadelphia,Pennsylvania
52,Rondae Hollis Jefferson,BKN,4,0,13.3,3.0,1.5,15.5,13.0,48.5,4.0,8.25,100.0,0.25,0.25,80.0,5.0,6.25,0.8,2.3,0.3,1.3,0.8,1.8,2018-2019,Playoffs,F,F,Brooklyn,New York
53,Terrence Ross,ORL,5,0,13.2,3.6,1.4,29.2,10.4,37.0,4.0,10.8,34.3,2.4,7.0,82.4,2.8,3.4,0.2,3.4,1.2,0.4,2.0,2.0,2018-2019,Playoffs,G,F,Orlando,Florida
54,Malcolm Brogdon,MIL,7,2,13.0,4.9,3.4,28.3,14.0,44.9,5.0,11.143,37.8,2.0,5.286,63.6,1.0,1.571,0.9,4.0,0.7,0.1,1.4,2.3,2018-2019,Playoffs,G,G,Milwaukee,Wisconsin
55,D.J. Augustin,ORL,5,5,12.8,1.6,3.8,28.2,12.8,48.8,4.0,8.2,47.6,2.0,4.2,87.5,2.8,3.2,0.2,1.4,0.4,0.2,1.4,1.4,2018-2019,Playoffs,G,G,Orlando,Florida
56,Evan Fournier,ORL,5,5,12.4,3.2,2.0,35.0,7.2,34.8,4.8,13.8,23.5,1.6,6.8,75.0,1.2,1.6,0.6,2.6,1.4,0.0,2.4,2.8,2018-2019,Playoffs,G,F,Orlando,Florida
57,Darren Collison,IND,4,4,12.0,3.0,4.0,29.3,10.5,42.2,4.75,11.25,36.4,1.0,2.75,100.0,1.5,1.5,1.0,2.0,0.5,0.0,2.5,2.8,2018-2019,Playoffs,G,G,Indiana,Indiana
58,Steven Adams,OKC,5,5,11.8,7.2,1.4,31.8,16.8,66.7,5.6,8.4,0.0,0.0,0.2,37.5,0.6,1.6,2.4,4.8,1.0,1.0,1.8,2.6,2018-2019,Playoffs,C,C,Oklahoma City,Oklahoma
59,Derrick Favors,UTA,5,2,11.8,7.4,0.8,20.6,17.8,63.9,4.6,7.2,0.0,0.0,0.6,68.4,2.6,3.8,3.0,4.4,0.8,1.8,1.0,2.4,2018-2019,Playoffs,F,C,Utah,Utah
60,Jerami Grant,OKC,5,5,11.6,5.4,0.8,35.2,14.8,50.0,4.0,8.0,45.0,1.8,4.0,69.2,1.8,2.6,1.2,4.2,0.6,2.0,0.8,2.6,2018-2019,Playoffs,F,F,Oklahoma City,Oklahoma
61,George Hill,MIL,15,0,11.5,3.5,2.8,26.3,14.5,53.4,4.2,7.867,41.7,1.333,3.2,81.8,1.8,2.2,1.0,2.5,0.8,0.3,0.4,2.3,2018-2019,Playoffs,G,G,Milwaukee,Wisconsin
62,Jae Crowder,UTA,5,3,11.4,5.8,0.8,26.0,12.0,37.0,3.4,9.2,30.0,1.8,6.0,73.7,2.8,3.8,0.8,5.0,1.0,0.0,0.2,1.4,2018-2019,Playoffs,F,F,Utah,Utah
63,Enes Freedom,POR,16,14,11.4,9.6,1.2,28.8,16.8,51.4,4.688,9.125,25.0,0.063,0.25,75.6,1.938,2.563,3.3,6.4,0.7,0.6,1.6,2.3,2018-2019,Playoffs,C,C,Portland,Oregon
64,P.J. Tucker,HOU,11,11,11.4,7.5,1.7,38.7,17.5,45.5,3.636,8.0,45.6,2.364,5.182,82.6,1.727,2.091,1.7,5.7,1.7,0.7,0.7,3.2,2018-2019,Playoffs,F,F,Houston,Texas
65,Rudy Gobert,UTA,5,5,11.2,10.2,1.4,30.4,20.6,59.4,3.8,6.4,0.0,0.0,0.0,78.3,3.6,4.6,4.6,5.6,0.6,2.6,1.8,3.2,2018-2019,Playoffs,C,C,Utah,Utah
66,Brook Lopez,MIL,15,15,11.2,5.5,1.4,29.2,14.5,45.5,4.067,8.933,29.3,1.467,5.0,82.8,1.6,1.933,0.8,4.7,0.4,1.9,0.7,3.1,2018-2019,Playoffs,C,C,Milwaukee,Wisconsin
67,Nikola Vucevic,ORL,5,5,11.2,8.0,3.0,29.4,13.0,36.2,4.2,11.6,23.1,0.6,2.6,78.6,2.2,2.8,1.8,6.2,0.4,1.0,2.6,2.4,2018-2019,Playoffs,C,C,Orlando,Florida
68,Rudy Gay,SAS,7,0,11.1,7.1,1.7,25.4,13.3,40.0,4.0,10.0,42.1,1.143,2.714,82.4,2.0,2.429,1.9,5.3,0.4,0.7,1.4,1.9,2018-2019,Playoffs,F,F,San Antonio,Texas
69,Jarrett Allen,BKN,5,5,11.0,6.8,2.2,22.0,16.4,59.4,3.8,6.4,0.0,0.0,0.0,85.0,3.4,4.0,3.0,3.8,0.6,0.6,1.6,2.6,2018-2019,Playoffs,C,C,Brooklyn,New York
70,JaMychal Green,LAC,6,3,11.0,5.3,0.8,23.5,12.3,53.5,3.833,7.167,52.2,2.0,3.833,80.0,1.333,1.667,1.0,4.3,0.7,0.0,1.8,3.7,2018-2019,Playoffs,F,F,LA,California
71,Bryn Forbes,SAS,7,7,10.7,3.6,1.0,30.3,10.6,48.2,3.857,8.0,48.4,2.143,4.429,66.7,0.857,1.286,0.1,3.4,0.1,0.1,0.4,2.0,2018-2019,Playoffs,G,G,San Antonio,Texas
72,Royce O'Neale,UTA,5,0,10.6,4.6,1.6,27.4,10.6,46.7,4.2,9.0,34.8,1.6,4.6,75.0,0.6,0.8,0.4,4.2,0.4,0.4,2.0,3.0,2018-2019,Playoffs,F,F,Utah,Utah
73,Thaddeus Young,IND,4,4,10.5,7.0,3.8,32.5,16.8,42.9,4.5,10.5,25.0,0.5,2.0,57.1,1.0,1.75,2.3,4.8,2.8,0.8,1.3,2.5,2018-2019,Playoffs,F,F,Indiana,Indiana
74,Rodney Hood,POR,16,0,9.9,2.3,0.9,23.3,8.9,46.8,3.25,6.938,35.3,1.125,3.188,81.8,2.25,2.75,0.6,1.7,0.4,0.2,0.4,1.8,2018-2019,Playoffs,G,G,Portland,Oregon
75,Patrick Beverley,LAC,6,6,9.8,8.0,4.7,32.5,18.0,42.6,3.333,7.833,43.3,2.167,5.0,75.0,1.0,1.333,1.3,6.7,1.0,1.0,1.7,3.5,2018-2019,Playoffs,G,G,LA,California
76,Myles Turner,IND,4,4,9.8,6.3,1.5,31.5,12.0,40.0,3.5,8.75,21.4,0.75,3.5,61.5,2.0,3.25,1.0,5.3,0.0,1.8,0.8,3.5,2018-2019,Playoffs,C,F,Indiana,Indiana
77,Clint Capela,HOU,11,11,9.7,10.3,1.5,30.1,16.3,56.1,4.182,7.455,0.0,0.0,0.0,42.9,1.364,3.182,3.7,6.5,0.3,1.1,1.5,2.4,2018-2019,Playoffs,C,C,Houston,Texas
78,Andre Iguodala,GSW,17,11,9.7,4.6,4.2,29.3,14.2,50.8,4.824,9.765,35.5,1.647,4.706,39.3,0.824,2.176,1.5,3.1,1.1,0.9,0.9,2.0,2018-2019,Playoffs,F,G,Golden State,California
79,Gordon Hayward,BOS,9,0,9.6,4.0,2.4,29.7,10.9,41.4,3.222,7.778,37.5,1.0,2.667,100.0,2.111,2.111,0.3,3.7,0.7,0.3,1.6,1.8,2018-2019,Playoffs,F,F,Boston,Massachusetts
80,Nikola Mirotic,MIL,14,8,9.5,4.3,0.7,21.3,8.9,37.6,3.143,8.357,28.9,1.571,5.429,82.1,1.643,2.0,1.2,3.1,0.7,0.2,1.0,1.8,2018-2019,Playoffs,F,F,Milwaukee,Wisconsin
81,Will Barton,DEN,14,3,9.1,4.8,1.7,23.4,8.6,34.8,3.357,9.643,27.3,1.071,3.929,69.2,1.286,1.857,1.1,3.7,0.3,0.6,1.0,1.4,2018-2019,Playoffs,G,G,Denver,Colorado
82,Marc Gasol,TOR,20,20,9.0,6.2,3.0,31.2,15.4,42.0,3.8,9.0,39.5,1.7,4.45,85.7,2.0,2.3,0.6,5.6,1.0,1.3,0.8,3.5,2018-2019,Playoffs,C,C,Toronto,Ontario
83,Joe Harris,BKN,5,5,8.8,4.2,0.6,29.8,7.0,37.2,3.2,8.6,19.0,0.8,4.2,100.0,1.6,1.6,1.2,3.0,0.6,0.0,1.8,2.4,2018-2019,Playoffs,F,G,Brooklyn,New York
84,Serge Ibaka,TOR,20,0,8.5,6.3,0.9,20.9,12.0,43.9,4.6,9.65,22.9,0.45,1.9,74.2,1.6,2.1,1.5,4.8,0.4,0.7,1.0,3.1,2018-2019,Playoffs,C,F,Toronto,Ontario
85,Domantas Sabonis,IND,4,0,8.5,7.3,4.0,24.0,14.0,41.4,3.0,7.25,25.0,0.25,1.0,64.3,2.25,3.5,1.8,5.5,0.8,0.3,1.3,3.0,2018-2019,Playoffs,F,F,Indiana,Indiana
86,Maurice Harkless,POR,16,16,8.4,4.9,1.4,24.3,11.4,47.7,3.25,6.813,25.0,0.438,1.75,63.9,1.438,2.25,1.8,3.1,1.1,1.0,1.1,3.5,2018-2019,Playoffs,F,F,Portland,Oregon
87,Malik Beasley,DEN,14,0,8.1,3.4,1.0,20.1,7.6,38.7,2.571,6.643,40.4,1.357,3.357,71.0,1.571,2.214,0.8,2.6,0.2,0.1,0.5,1.4,2018-2019,Playoffs,G,G,Denver,Colorado
88,Shabazz Napier,BKN,3,0,8.0,2.3,3.7,9.3,12.7,63.6,2.333,3.667,60.0,1.0,1.667,87.5,2.333,2.667,0.7,1.7,0.3,0.0,0.0,0.3,2018-2019,Playoffs,G,G,Brooklyn,New York
89,Wayne Ellington,DET,4,4,7.8,3.8,1.3,32.8,7.0,31.4,2.75,8.75,31.8,1.75,5.5,100.0,0.5,0.5,0.8,3.0,0.8,0.0,0.5,1.0,2018-2019,Playoffs,G,G,Detroit,Michigan
90,Langston Galloway,DET,4,0,7.8,3.8,1.0,27.5,7.8,32.4,2.75,8.5,36.0,2.25,6.25,0.0,0.0,0.0,0.5,3.3,0.5,1.0,0.5,2.5,2018-2019,Playoffs,G,G,Detroit,Michigan
91,Norman Powell,TOR,19,0,7.8,2.5,1.3,17.2,6.5,45.5,2.947,6.632,40.0,1.263,3.263,73.7,0.737,1.0,0.3,2.2,0.4,0.0,0.6,1.5,2018-2019,Playoffs,F,G,Toronto,Ontario
92,Meyers Leonard,POR,11,2,7.7,3.6,1.1,15.5,9.1,52.3,3.091,5.909,42.4,1.273,3.0,33.3,0.273,0.818,0.5,3.1,0.3,0.1,0.4,2.5,2018-2019,Playoffs,F,C,Portland,Oregon
93,Landry Shamet,LAC,6,6,7.7,2.0,1.7,29.0,7.0,34.2,2.167,6.333,32.3,1.667,5.167,100.0,1.667,1.667,0.2,1.8,1.0,0.0,1.2,2.5,2018-2019,Playoffs,G,G,LA,California
94,James Ennis III,PHI,11,0,7.5,3.8,1.1,21.1,8.5,48.4,2.818,5.818,28.1,0.818,2.909,63.2,1.091,1.727,1.5,2.4,0.4,0.3,0.9,2.8,2018-2019,Playoffs,F,F,Philadelphia,Pennsylvania
95,Cory Joseph,IND,4,0,7.5,1.8,1.0,21.3,8.0,50.0,3.0,6.0,44.4,1.0,2.25,100.0,0.5,0.5,0.3,1.5,0.8,0.0,0.0,1.8,2018-2019,Playoffs,G,G,Indiana,Indiana
96,Al-Farouq Aminu,POR,16,16,7.4,6.3,1.3,24.9,10.1,34.9,2.375,6.813,29.4,0.938,3.188,75.0,1.688,2.25,1.8,4.4,0.6,0.6,1.0,2.1,2018-2019,Playoffs,F,F,Portland,Oregon
97,Austin Rivers,HOU,10,0,7.4,2.1,1.0,21.5,6.6,43.5,2.7,6.2,45.7,1.6,3.5,66.7,0.4,0.6,0.2,1.9,0.5,0.1,0.8,3.1,2018-2019,Playoffs,G,G,Houston,Texas
98,Jakob Poeltl,SAS,7,7,7.3,7.7,1.7,25.3,14.9,63.9,3.286,5.143,0.0,0.0,0.143,55.6,0.714,1.286,3.6,4.1,0.3,0.7,0.4,3.7,2018-2019,Playoffs,C,C,San Antonio,Texas
99,Kevon Looney,GSW,18,0,7.2,4.6,0.8,20.3,11.2,73.0,3.556,5.167,0.0,0.0,0.0,77.8,1.167,1.611,1.9,2.6,0.6,0.6,0.6,2.4,2018-2019,Playoffs,C,F,Golden State,California
100,Danny Green,TOR,20,20,7.1,3.7,1.1,28.8,8.0,33.8,2.65,7.75,32.7,1.95,5.95,91.3,1.05,1.15,0.7,3.0,1.3,0.5,1.1,2.4,2018-2019,Playoffs,G,F,Toronto,Ontario
101,Wesley Matthews,IND,4,4,7.0,2.5,2.0,29.8,5.3,30.0,2.25,7.5,33.3,1.75,5.25,100.0,0.75,0.75,0.0,2.5,0.8,0.3,2.0,1.5,2018-2019,Playoffs,G,F,Indiana,Indiana
102,Danny Green,TOR,24,24,6.9,3.6,1.1,28.5,8.0,34.2,2.208,6.458,32.8,1.625,4.958,91.3,0.875,0.958,0.7,2.9,1.3,0.5,1.1,2.5,2018-2019,Playoffs,G,F,Toronto,Ontario
103,Zach Collins,POR,16,0,6.8,3.6,0.9,17.2,9.0,50.6,2.563,5.063,33.3,0.438,1.313,80.0,1.25,1.563,1.1,2.6,0.4,1.3,1.3,3.4,2018-2019,Playoffs,F,C,Portland,Oregon
104,Ersan Ilyasova,MIL,15,0,6.8,4.7,1.4,18.1,10.1,43.2,2.333,5.4,30.0,0.8,2.667,80.0,1.333,1.667,1.3,3.4,0.7,0.4,0.5,2.7,2018-2019,Playoffs,F,F,Milwaukee,Wisconsin
105,DeMarre Carroll,BKN,5,3,6.6,4.0,0.4,23.8,5.4,23.7,1.8,7.6,29.2,1.4,4.8,100.0,1.6,1.6,1.2,2.8,0.8,0.0,0.6,1.6,2018-2019,Playoffs,F,F,Brooklyn,New York
106,Michael Carter-Williams,ORL,5,0,6.6,4.0,2.4,18.4,8.0,38.7,2.4,6.2,25.0,0.4,1.6,87.5,1.4,1.6,0.4,3.6,0.6,0.0,1.6,2.4,2018-2019,Playoffs,G,G,Orlando,Florida
107,Torrey Craig,DEN,14,11,6.6,5.1,0.9,23.6,9.9,47.8,2.357,4.929,47.2,1.214,2.571,56.3,0.643,1.143,1.5,3.6,0.5,0.4,0.4,2.7,2018-2019,Playoffs,F,F,Denver,Colorado
108,Jonathan Isaac,ORL,5,5,6.6,6.2,0.4,27.4,7.6,27.5,2.2,8.0,20.0,0.8,4.0,87.5,1.4,1.6,2.0,4.2,0.4,1.0,1.0,1.8,2018-2019,Playoffs,F,F,Orlando,Florida
109,Norman Powell,TOR,23,0,6.5,2.2,1.1,15.9,6.5,44.4,2.435,5.478,38.7,1.043,2.696,73.7,0.609,0.826,0.2,2.0,0.4,0.0,0.5,1.3,2018-2019,Playoffs,F,G,Toronto,Ontario
110,Joe Ingles,UTA,5,5,6.4,4.8,5.0,30.2,11.8,32.4,2.4,7.4,27.6,1.6,5.8,0.0,0.0,0.0,0.6,4.2,2.2,0.0,1.6,2.8,2018-2019,Playoffs,F,F,Utah,Utah
