排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
150,Aaron Nesmith,BOS,5,0,3.2,2.6,0.2,15.0,3.4,27.8,1.0,3.6,28.6,0.8,2.8,100.0,0.4,0.4,0.4,2.2,0.2,0.2,0.4,1.4,2020-2021,Playoffs,G,F,Boston,Massachusetts
151,Georges Niang,UTA,11,0,3.2,1.7,0.7,11.7,2.5,28.2,1.0,3.545,30.0,0.818,2.727,100.0,0.364,0.364,0.2,1.5,0.0,0.1,0.7,1.7,2020-2021,Playoffs,F,F,Utah,Utah
152,Reggie Perry,BKN,5,0,3.2,1.2,0.2,4.4,3.0,53.8,1.4,2.6,40.0,0.4,1.0,0.0,0.0,0.0,0.8,0.4,0.2,0.0,0.6,0.8,2020-2021,Playoffs,F,C,Brooklyn,New York
153,Chandler Hutchison,WAS,2,0,3.0,1.5,0.5,9.0,3.0,40.0,1.0,2.5,0.0,0.0,0.0,100.0,1.0,1.0,0.0,1.5,0.0,0.0,0.5,0.5,2020-2021,Playoffs,F,G,Washington,D.C.
154,Tyus Jones,MEM,5,0,3.0,1.4,1.2,9.4,3.6,35.3,1.2,3.4,25.0,0.2,0.8,100.0,0.4,0.4,0.2,1.2,0.2,0.0,0.0,0.2,2020-2021,Playoffs,G,G,Memphis,Tennessee
155,Jordan Nwora,MIL,5,0,3.0,1.8,0.2,6.2,1.8,22.2,0.8,3.6,25.0,0.4,1.6,71.4,1.0,1.4,1.0,0.8,0.0,0.2,0.2,0.2,2020-2021,Playoffs,F,F,Milwaukee,Wisconsin
156,Donte DiVincenzo,MIL,3,3,2.7,6.3,2.7,23.3,6.7,18.8,1.0,5.333,16.7,0.667,4.0,0.0,0.0,0.0,0.7,5.7,1.0,0.3,2.0,1.3,2020-2021,Playoffs,G,G,Milwaukee,Wisconsin
157,Onyeka Okongwu,ATL,18,0,2.7,2.7,0.1,9.2,5.1,54.8,0.944,1.722,0.0,0.0,0.056,66.7,0.778,1.167,1.2,1.5,0.3,0.7,0.2,1.6,2020-2021,Playoffs,F,C,Atlanta,Georgia
158,Dwight Powell,DAL,7,0,2.7,1.9,0.9,7.4,5.3,87.5,1.0,1.143,0.0,0.0,0.0,83.3,0.714,0.857,0.7,1.1,0.3,0.0,0.1,1.1,2020-2021,Playoffs,F,C,Dallas,Texas
159,Willie Cauley Stein,DAL,6,0,2.5,2.7,0.5,10.5,5.7,66.7,1.0,1.5,0.0,0.0,0.0,100.0,0.5,0.5,0.5,2.2,0.3,0.7,0.5,1.3,2020-2021,Playoffs,C,C,Dallas,Texas
160,Nic Claxton,BKN,12,0,2.5,2.8,0.6,10.8,5.5,48.3,1.167,2.417,0.0,0.0,0.0,66.7,0.167,0.25,1.2,1.6,0.3,1.0,0.3,1.7,2020-2021,Playoffs,F,C,Brooklyn,New York
161,Carsen Edwards,BOS,2,0,2.5,0.5,0.0,2.5,2.5,66.7,1.0,1.5,50.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,Boston,Massachusetts
162,E'Twaun Moore,PHX,7,0,2.4,1.4,1.3,6.6,3.4,44.4,1.143,2.571,20.0,0.143,0.714,0.0,0.0,0.0,0.0,1.4,0.1,0.0,0.4,0.4,2020-2021,Playoffs,G,G,Phoenix,Arizona
163,Zeke Nnaji,DEN,5,0,2.4,0.4,0.4,3.6,2.4,50.0,0.8,1.6,42.9,0.6,1.4,50.0,0.2,0.4,0.2,0.2,0.2,0.0,0.0,0.2,2020-2021,Playoffs,F,C,Denver,Colorado
164,Precious Achiuwa,MIA,3,0,2.3,2.0,0.0,4.0,2.3,75.0,1.0,1.333,0.0,0.0,0.0,25.0,0.333,1.333,0.0,2.0,0.0,0.7,1.3,0.3,2020-2021,Playoffs,F,F,Miami,Florida
165,Markieff Morris,LAL,4,1,2.3,1.0,0.8,9.5,1.5,22.2,0.5,2.25,25.0,0.25,1.0,66.7,1.0,1.5,1.0,0.0,0.0,0.3,0.5,1.5,2020-2021,Playoffs,F,F,Los Angeles,California
166,Vlatko Cancar,DEN,5,0,2.2,0.6,0.2,4.2,3.0,100.0,0.6,0.6,100.0,0.2,0.2,80.0,0.8,1.0,0.0,0.6,0.2,0.2,0.2,0.0,2020-2021,Playoffs,F,F,Denver,Colorado
167,Frank Kaminsky,PHX,10,0,2.2,1.4,1.4,6.8,3.9,45.5,1.0,2.2,20.0,0.1,0.5,100.0,0.1,0.1,0.2,1.2,0.2,0.3,0.4,0.9,2020-2021,Playoffs,F,C,Phoenix,Arizona
168,Tyler Johnson,BKN,8,0,2.1,0.8,0.6,8.6,2.3,35.3,0.75,2.125,27.3,0.375,1.375,100.0,0.25,0.25,0.3,0.5,0.3,0.0,0.1,1.1,2020-2021,Playoffs,G,G,Brooklyn,New York
169,Ty-Shon Alexander,PHX,1,0,2.0,0.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,Phoenix,Arizona
170,Enes Freedom,POR,5,0,2.0,2.6,0.0,11.2,3.6,50.0,0.8,1.6,0.0,0.0,0.0,100.0,0.4,0.4,1.2,1.4,0.0,0.4,0.6,1.8,2020-2021,Playoffs,C,C,Portland,Oregon
171,Rondae Hollis Jefferson,POR,5,0,2.0,1.6,0.0,7.2,3.6,80.0,0.8,1.0,0.0,0.0,0.0,66.7,0.4,0.6,0.6,1.0,0.2,0.2,0.0,1.0,2020-2021,Playoffs,F,F,Portland,Oregon
172,Derrick Jones Jr.,POR,2,0,2.0,0.0,0.0,5.0,1.0,40.0,1.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,2020-2021,Playoffs,F,F,Portland,Oregon
173,Kevin Knox II,NYK,1,0,2.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2020-2021,Playoffs,F,F,New York,New York
174,T.J. Leaf,POR,3,0,2.0,1.0,0.0,2.3,2.7,75.0,1.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,F,Portland,Oregon
175,JaVale McGee,DEN,4,0,2.0,3.0,0.8,8.5,4.3,30.0,0.75,2.5,0.0,0.0,0.5,33.3,0.5,1.5,0.8,2.3,0.3,1.3,0.3,1.0,2020-2021,Playoffs,C,F,Denver,Colorado
176,Jeff Teague,MIL,16,0,2.0,0.5,0.8,7.4,1.6,29.0,0.563,1.938,45.5,0.313,0.688,81.8,0.563,0.688,0.1,0.4,0.2,0.0,0.4,0.6,2020-2021,Playoffs,G,G,Milwaukee,Wisconsin
177,Cassius Winston,WAS,1,0,2.0,2.0,1.0,5.0,1.0,33.3,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2020-2021,Playoffs,G,G,Washington,D.C.
178,Nassir Little,POR,3,0,1.7,0.3,0.0,3.0,0.3,25.0,0.333,1.333,25.0,0.333,1.333,50.0,0.667,1.333,0.0,0.3,0.0,0.3,0.3,0.0,2020-2021,Playoffs,F,G,Portland,Oregon
179,Gabe Vincent,MIA,3,0,1.7,0.3,0.7,4.7,2.0,66.7,0.667,1.0,50.0,0.333,0.667,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,2020-2021,Playoffs,G,G,Miami,Florida
180,Alize Johnson,BKN,5,0,1.6,2.6,0.0,4.6,3.6,57.1,0.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,0.6,0.0,0.6,0.2,2020-2021,Playoffs,F,F,Brooklyn,New York
181,Luke Kornet,BOS,2,0,1.5,1.5,0.0,2.5,2.5,100.0,0.5,0.5,0.0,0.0,0.0,50.0,0.5,1.0,0.0,1.5,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,C,Boston,Massachusetts
182,Ben McLemore,LAL,4,0,1.5,1.8,0.3,9.0,1.8,22.2,0.5,2.25,33.3,0.5,1.5,0.0,0.0,0.0,0.3,1.5,0.3,0.0,0.3,1.3,2020-2021,Playoffs,G,G,Los Angeles,California
183,Elijah Bryant,MIL,11,0,1.3,1.1,0.4,4.5,1.6,35.0,0.636,1.818,0.0,0.0,0.727,0.0,0.0,0.0,0.2,0.9,0.2,0.1,0.2,0.1,2020-2021,Playoffs,G,G,Milwaukee,Wisconsin
184,Garrison Mathews,WAS,3,0,1.3,0.7,0.0,5.7,0.3,0.0,0.0,1.333,0.0,0.0,1.333,80.0,1.333,1.667,0.0,0.7,0.0,0.0,0.0,1.3,2020-2021,Playoffs,G,G,Washington,D.C.
185,Paul Reed,PHI,3,0,1.3,2.7,0.0,3.7,3.7,50.0,0.667,1.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,0.0,0.3,0.0,0.3,2020-2021,Playoffs,F,F,Philadelphia,Pennsylvania
186,Axel Toupane,MIL,4,0,1.3,1.0,0.0,2.5,1.8,50.0,0.5,1.0,50.0,0.25,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,F,Milwaukee,Wisconsin
187,Tremont Waters,BOS,3,0,1.3,0.0,0.7,2.0,0.3,25.0,0.333,1.333,0.0,0.0,0.667,66.7,0.667,1.0,0.0,0.0,0.3,0.0,0.7,0.0,2020-2021,Playoffs,G,G,Boston,Massachusetts
188,Kris Dunn,ATL,5,0,1.2,1.0,1.0,6.6,2.4,20.0,0.2,1.0,0.0,0.0,0.2,100.0,0.8,0.8,0.0,1.0,0.4,0.4,0.8,1.0,2020-2021,Playoffs,G,G,Atlanta,Georgia
189,Solomon Hill,ATL,14,3,1.2,1.4,0.2,10.4,1.5,25.0,0.429,1.714,16.7,0.214,1.286,50.0,0.143,0.286,0.2,1.1,0.1,0.1,0.1,1.3,2020-2021,Playoffs,F,F,Atlanta,Georgia
190,Justin Jackson,MIL,5,0,1.2,0.4,0.2,3.0,1.4,60.0,0.6,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,2020-2021,Playoffs,F,F,Milwaukee,Wisconsin
191,Mike Scott,PHI,5,0,1.2,0.6,0.6,6.8,1.4,22.2,0.4,1.8,28.6,0.4,1.4,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.6,2020-2021,Playoffs,F,F,Philadelphia,Pennsylvania
192,Timothe Luwawu-Cabarrot,BKN,7,0,1.1,0.4,0.3,3.6,0.7,30.0,0.429,1.429,33.3,0.286,0.857,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,2020-2021,Playoffs,G,F,Brooklyn,New York
193,Skylar Mays,ATL,7,0,1.1,0.3,0.1,2.4,1.6,80.0,0.571,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.1,0.1,2020-2021,Playoffs,G,G,Atlanta,Georgia
194,Keljin Blevins,POR,2,0,1.0,0.0,0.0,2.0,0.5,50.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2020-2021,Playoffs,G,G,Portland,Oregon
195,Brandon Clarke,MEM,2,0,1.0,0.5,0.0,4.5,1.5,50.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,2020-2021,Playoffs,F,F,Memphis,Tennessee
196,Mamadi Diakite,MIL,7,0,1.0,1.0,0.0,5.0,1.3,20.0,0.286,1.429,50.0,0.143,0.286,100.0,0.286,0.286,0.1,0.9,0.4,0.1,0.1,1.0,2020-2021,Playoffs,F,F,Milwaukee,Wisconsin
197,Bruno Fernando,ATL,6,0,1.0,0.2,0.0,2.0,1.0,66.7,0.333,0.5,0.0,0.0,0.0,100.0,0.333,0.333,0.2,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,C,Atlanta,Georgia
198,Trent Forrest,UTA,4,0,1.0,0.0,0.0,2.5,0.5,50.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,Utah,Utah
199,Langston Galloway,PHX,2,0,1.0,1.0,0.5,7.5,-0.5,14.3,0.5,3.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,2020-2021,Playoffs,G,G,Phoenix,Arizona
200,Shaquille Harrison,DEN,9,0,1.0,0.9,0.3,4.4,2.1,75.0,0.333,0.444,100.0,0.111,0.111,66.7,0.222,0.333,0.0,0.9,0.3,0.3,0.6,0.3,2020-2021,Playoffs,G,G,Denver,Colorado
201,Rayjon Tucker,PHI,1,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-2021,Playoffs,G,G,Philadelphia,Pennsylvania
202,Jevon Carter,PHX,7,0,0.9,0.3,0.6,3.1,0.7,37.5,0.429,1.143,0.0,0.0,0.286,0.0,0.0,0.286,0.0,0.3,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,Phoenix,Arizona
203,Chris Chiozza,BKN,6,0,0.8,0.2,0.2,3.2,0.3,28.6,0.333,1.167,33.3,0.167,0.5,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.3,2020-2021,Playoffs,G,G,Brooklyn,New York
204,Abdel Nader,PHX,5,0,0.8,1.0,0.0,5.8,1.0,33.3,0.4,1.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,2020-2021,Playoffs,F,F,Phoenix,Arizona
205,Jalen Smith,PHX,6,0,0.8,0.8,0.2,3.0,1.3,50.0,0.333,0.667,100.0,0.167,0.167,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.2,0.3,2020-2021,Playoffs,F,C,Phoenix,Arizona
206,Thanasis Antetokounmpo,MIL,13,0,0.7,0.8,0.2,3.5,1.5,28.6,0.154,0.538,0.0,0.0,0.0,83.3,0.385,0.462,0.2,0.5,0.4,0.2,0.2,0.9,2020-2021,Playoffs,F,F,Milwaukee,Wisconsin
207,Amir Coffey,LAC,10,0,0.7,0.2,0.1,1.6,0.8,75.0,0.3,0.4,100.0,0.1,0.1,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.1,0.0,2020-2021,Playoffs,G,F,LA,California
208,Nathan Knight,ATL,6,0,0.7,1.0,0.0,2.3,0.8,28.6,0.333,1.167,0.0,0.0,0.333,0.0,0.0,0.333,0.0,1.0,0.0,0.3,0.0,0.3,2020-2021,Playoffs,F,C,Atlanta,Georgia
209,Xavier Tillman,MEM,3,0,0.7,1.0,0.3,6.0,0.7,20.0,0.333,1.667,0.0,0.0,0.333,0.0,0.0,0.0,0.3,0.7,0.3,0.0,0.3,0.7,2020-2021,Playoffs,F,F,Memphis,Tennessee
210,Sam Merrill,MIL,8,0,0.6,0.6,0.1,3.8,1.1,28.6,0.25,0.875,20.0,0.125,0.625,0.0,0.0,0.0,0.1,0.5,0.5,0.0,0.1,0.3,2020-2021,Playoffs,G,G,Milwaukee,Wisconsin
211,Daniel Oturu,LAC,8,0,0.6,0.5,0.0,1.9,0.8,40.0,0.25,0.625,0.0,0.0,0.125,50.0,0.125,0.25,0.3,0.3,0.0,0.1,0.0,0.3,2020-2021,Playoffs,C,C,LA,California
212,Tony Snell,ATL,9,0,0.6,0.6,0.2,7.3,-0.3,12.5,0.222,1.778,9.1,0.111,1.222,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.4,0.6,2020-2021,Playoffs,G,G,Atlanta,Georgia
213,Jarrell Brantley,UTA,2,0,0.5,0.5,0.0,1.5,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,50.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,2020-2021,Playoffs,F,F,Utah,Utah
214,Trey Burke,DAL,2,0,0.5,0.5,0.5,8.5,-2.5,0.0,0.0,3.5,0.0,0.0,1.5,50.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,2020-2021,Playoffs,G,G,Dallas,Texas
215,Isaiah Joe,PHI,4,0,0.5,0.0,0.3,2.3,0.3,33.3,0.25,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2020-2021,Playoffs,G,G,Philadelphia,Pennsylvania
216,Semi Ojeleye,BOS,2,0,0.5,0.0,0.0,6.0,-1.0,0.0,0.0,2.0,0.0,0.0,1.5,50.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,2020-2021,Playoffs,F,F,Boston,Massachusetts
217,Elfrid Payton,NYK,2,2,0.5,0.0,0.5,6.5,-1.5,0.0,0.0,2.5,0.0,0.0,0.0,50.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,2020-2021,Playoffs,G,G,New York,New York
218,Yogi Ferrell,LAC,9,0,0.4,0.3,0.3,1.7,0.8,40.0,0.222,0.556,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,LA,California
219,Kostas Antetokounmpo,LAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,F,Los Angeles,California
220,Deni Avdija,WAS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,F,Washington,D.C.
221,Udoka Azubuike,UTA,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,C,F,Utah,Utah
222,Tyler Bey,DAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,F,Dallas,Texas
223,Bol Bol,DEN,3,0,0.0,0.3,0.7,2.0,0.7,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2020-2021,Playoffs,C,F,Denver,Colorado
224,Isaac Bonga,WAS,4,0,0.0,0.0,0.0,2.5,-1.0,0.0,0.0,1.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,2020-2021,Playoffs,G,G,Washington,D.C.
225,Jaylen Brown,BOS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,F,Boston,Massachusetts
226,Thomas Bryant,WAS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,C,F,Washington,D.C.
227,Devontae Cacok,LAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,F,Los Angeles,California
228,Gary Clark,PHI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,F,Philadelphia,Pennsylvania
229,Zach Collins,POR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,C,Portland,Oregon
230,Spencer Dinwiddie,BKN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,Brooklyn,New York
231,P.J. Dozier,DEN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,F,Denver,Colorado
232,Jared Dudley,LAL,2,0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,F,Los Angeles,California
233,CJ Elleby,POR,2,0,0.0,1.5,0.5,4.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,2020-2021,Playoffs,F,G,Portland,Oregon
234,Tacko Fall,BOS,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,C,C,Boston,Massachusetts
235,Tim Frazier,MEM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,Memphis,Tennessee
236,Harry Giles III,POR,1,0,0.0,3.0,0.0,4.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,2020-2021,Playoffs,F,C,Portland,Oregon
237,Anthony Gill,WAS,4,0,0.0,1.0,0.0,8.3,-0.5,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.3,0.8,0.0,0.0,0.8,1.8,2020-2021,Playoffs,F,F,Washington,D.C.
238,Brandon Goodwin,ATL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,Atlanta,Georgia
239,Josh Green,DAL,1,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,Dallas,Texas
240,Jared Harper,NYK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,New York,New York
241,Udonis Haslem,MIA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,F,Miami,Florida
242,Nate Hinton,DAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,F,Dallas,Texas
243,Caleb Homesley,WAS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,Washington,D.C.
244,Elijah Hughes,UTA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,Utah,Utah
245,DeAndre Jordan,BKN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,C,C,Brooklyn,New York
246,John Konchar,MEM,1,0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2020-2021,Playoffs,G,G,Memphis,Tennessee
247,Sean McDermott,MEM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,F,Memphis,Tennessee
248,Alfonzo McKinnie,LAL,2,0,0.0,0.5,0.0,6.0,-1.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2020-2021,Playoffs,F,F,Los Angeles,California
249,Nicolo Melli,DAL,3,0,0.0,2.0,0.0,6.3,1.0,0.0,0.0,1.333,0.0,0.0,0.667,0.0,0.0,0.0,0.7,1.3,0.3,0.0,0.0,1.0,2020-2021,Playoffs,F,F,Dallas,Texas
250,Juwan Morgan,UTA,2,0,0.0,1.0,0.5,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,2020-2021,Playoffs,F,F,Utah,Utah
251,Jamal Murray,DEN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,Denver,Colorado
252,Frank Ntilikina,NYK,3,0,0.0,0.0,0.0,1.3,-0.3,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,New York,New York
253,KZ Okpala,MIA,2,0,0.0,0.0,0.0,3.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,G,Miami,Florida
254,Victor Oladipo,MIA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,G,Miami,Florida
255,Miye Oni,UTA,8,0,0.0,0.4,0.0,5.1,-0.1,0.0,0.0,0.625,0.0,0.0,0.625,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,1.0,2020-2021,Playoffs,G,F,Utah,Utah
256,Patrick Patterson,LAC,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,F,F,LA,California
257,Norvel Pelle,NYK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,C,C,New York,New York
258,Theo Pinson,NYK,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,G,F,New York,New York
259,Jontay Porter,MEM,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-2021,Playoffs,C,F,Memphis,Tennessee
