排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
110,Shabazz Muhammad,MIL,4,0,6.3,1.0,0.0,7.3,4.3,45.0,2.25,5.0,80.0,1.0,1.25,60.0,0.75,1.25,0.0,1.0,0.5,0.3,0.5,0.5,2017-2018,Playoffs,G,F,Milwaukee,Wisconsin
111,Corey Brewer,OKC,6,6,6.2,2.2,0.8,25.2,8.8,52.0,2.167,4.167,45.5,0.833,1.833,100.0,1.0,1.0,0.7,1.5,1.2,0.8,0.3,2.8,2017-2018,Playoffs,G,F,Oklahoma City,Oklahoma
112,Taj Gibson,MIN,5,5,6.2,4.0,0.4,24.6,8.8,63.6,2.8,4.4,0.0,0.0,0.0,100.0,0.6,0.6,1.4,2.6,0.2,0.4,0.8,1.6,2017-2018,Playoffs,F,F,Minnesota,Minnesota
113,Tristan Thompson,CLE,19,11,6.2,5.9,0.6,21.9,10.5,59.0,2.579,4.368,0.0,0.0,0.053,74.1,1.053,1.421,2.3,3.6,0.1,0.4,0.6,1.4,2017-2018,Playoffs,C,F,Cleveland,Ohio
114,Aron Baynes,BOS,19,12,6.0,6.2,1.0,20.5,11.0,50.6,2.368,4.684,47.8,0.579,1.211,72.2,0.684,0.947,2.4,3.8,0.2,0.6,0.4,2.3,2017-2018,Playoffs,C,C,Boston,Massachusetts
115,Pau Gasol,SAS,5,0,6.0,4.8,2.8,18.0,10.4,50.0,2.0,4.0,33.3,0.2,0.6,90.0,1.8,2.0,0.4,4.4,0.0,0.2,1.2,1.0,2017-2018,Playoffs,C,C,San Antonio,Texas
116,Jake Layman,POR,1,0,6.0,1.0,1.0,8.0,10.0,100.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2017-2018,Playoffs,F,F,Portland,Oregon
117,Ty Lawson,WAS,5,0,5.8,2.6,3.0,19.2,8.0,34.6,1.8,5.2,62.5,1.0,1.6,100.0,1.2,1.2,0.4,2.2,0.6,0.0,0.6,1.2,2017-2018,Playoffs,G,G,Washington,D.C.
118,Thon Maker,MIL,6,2,5.5,3.8,0.8,21.7,8.5,39.3,1.833,4.667,30.0,1.0,3.333,71.4,0.833,1.167,1.0,2.8,0.3,1.8,0.7,2.8,2017-2018,Playoffs,C,F,Milwaukee,Wisconsin
119,T.J. McConnell,PHI,10,2,5.5,2.6,2.3,15.5,9.1,69.4,2.5,3.6,66.7,0.2,0.3,60.0,0.3,0.5,0.6,2.0,0.6,0.0,0.6,1.3,2017-2018,Playoffs,G,G,Philadelphia,Pennsylvania
120,Shabazz Napier,POR,2,0,5.5,1.0,1.5,17.5,3.0,45.5,2.5,5.5,0.0,0.0,2.0,50.0,0.5,1.0,0.0,1.0,1.5,0.0,3.0,0.5,2017-2018,Playoffs,G,G,Portland,Oregon
121,Kyle Anderson,SAS,5,1,5.4,2.6,0.6,14.6,7.6,60.0,2.4,4.0,0.0,0.0,0.8,75.0,0.6,0.8,1.0,1.6,1.2,0.2,0.6,2.0,2017-2018,Playoffs,F,F,San Antonio,Texas
122,Rodney Hood,CLE,17,1,5.4,1.8,1.1,15.3,4.7,42.4,2.294,5.412,16.7,0.235,1.412,75.0,0.529,0.706,0.4,1.4,0.3,0.2,0.8,1.8,2017-2018,Playoffs,G,G,Cleveland,Ohio
123,Jakob Poeltl,TOR,9,0,5.4,4.0,0.7,15.6,8.0,54.8,1.889,3.444,0.0,0.0,0.111,78.9,1.667,2.111,1.7,2.3,0.3,0.4,0.9,2.8,2017-2018,Playoffs,C,C,Toronto,Ontario
124,Raymond Felton,OKC,6,0,5.2,2.2,1.5,13.2,5.5,38.7,2.0,5.167,50.0,1.167,2.333,0.0,0.0,0.333,0.3,1.8,0.7,0.3,0.8,1.2,2017-2018,Playoffs,G,G,Oklahoma City,Oklahoma
125,Hassan Whiteside,MIA,5,5,5.2,6.0,0.2,15.4,7.0,45.0,1.8,4.0,0.0,0.0,0.0,61.5,1.6,2.6,2.0,4.0,0.0,1.2,2.4,3.2,2017-2018,Playoffs,C,C,Miami,Florida
126,Dante Exum,UTA,10,0,5.1,1.4,1.0,11.4,3.8,48.8,2.0,4.1,28.6,0.2,0.7,75.0,0.9,1.2,0.4,1.0,0.1,0.1,1.5,1.5,2017-2018,Playoffs,G,G,Utah,Utah
127,Ian Mahinmi,WAS,6,0,5.0,1.8,0.2,8.7,7.5,71.4,1.667,2.333,0.0,0.0,0.0,90.9,1.667,1.833,0.7,1.2,0.7,0.8,0.2,1.7,2017-2018,Playoffs,C,C,Washington,D.C.
128,Quinn Cook,GSW,17,0,4.8,1.4,0.6,10.3,4.5,44.8,1.765,3.941,22.6,0.412,1.824,82.4,0.824,1.0,0.1,1.2,0.2,0.1,0.3,0.8,2017-2018,Playoffs,G,G,Golden State,California
129,Darius Miller,NOP,9,0,4.8,2.2,1.2,18.0,5.9,41.2,1.556,3.778,37.5,1.0,2.667,100.0,0.667,0.667,0.2,2.0,0.6,0.0,0.7,1.1,2017-2018,Playoffs,F,F,New Orleans,Louisiana
130,Greg Monroe,BOS,11,0,4.8,3.2,0.5,9.5,5.2,50.0,1.727,3.455,0.0,0.0,0.0,68.2,1.364,2.0,1.3,1.9,0.2,0.2,1.3,0.8,2017-2018,Playoffs,C,F,Boston,Massachusetts
131,Larry Nance Jr.,CLE,20,0,4.8,4.5,0.9,15.4,9.3,68.3,2.05,3.0,0.0,0.0,0.05,45.2,0.7,1.55,1.8,2.8,0.8,0.7,0.6,1.8,2017-2018,Playoffs,F,F,Cleveland,Ohio
132,Jordan Clarkson,CLE,19,0,4.7,1.7,0.7,15.1,2.4,30.1,1.947,6.474,23.9,0.579,2.421,83.3,0.263,0.316,0.5,1.2,0.4,0.2,0.7,1.1,2017-2018,Playoffs,G,G,Cleveland,Ohio
133,Cory Joseph,IND,7,0,4.7,2.4,3.0,20.4,8.1,36.4,1.714,4.714,27.3,0.429,1.571,100.0,0.857,0.857,0.3,2.1,1.3,0.3,0.6,1.4,2017-2018,Playoffs,G,G,Indiana,Indiana
134,Nemanja Bjelica,MIN,5,0,4.6,3.0,0.6,9.4,6.4,43.8,1.4,3.2,57.1,0.8,1.4,71.4,1.0,1.4,0.8,2.2,0.6,0.0,0.2,1.2,2017-2018,Playoffs,F,F,Minnesota,Minnesota
135,Bryn Forbes,SAS,4,0,4.3,0.8,0.5,13.5,2.0,29.4,1.25,4.25,22.2,0.5,2.25,71.4,1.25,1.75,0.3,0.5,0.0,0.0,0.0,0.8,2017-2018,Playoffs,G,G,San Antonio,Texas
136,Danny Green,SAS,5,5,4.2,2.2,0.2,20.6,2.8,26.7,1.6,6.0,25.0,1.0,4.0,0.0,0.0,0.0,0.8,1.4,0.2,0.8,0.4,1.6,2017-2018,Playoffs,G,F,San Antonio,Texas
137,Kevon Looney,GSW,21,5,4.1,4.2,0.9,18.4,7.7,54.2,1.857,3.429,0.0,0.0,0.095,38.1,0.381,1.0,2.0,2.2,0.7,0.4,0.4,2.4,2017-2018,Playoffs,F,F,Golden State,California
138,Alex Abrines,OKC,6,0,4.0,2.7,0.3,18.3,6.0,40.0,1.333,3.333,46.2,1.0,2.167,100.0,0.333,0.333,0.5,2.2,0.8,0.3,0.2,1.8,2017-2018,Playoffs,G,G,Oklahoma City,Oklahoma
139,Pat Connaughton,POR,4,0,4.0,1.0,1.5,14.8,4.5,40.0,1.5,3.75,20.0,0.5,2.5,100.0,0.5,0.5,0.5,0.5,0.3,0.3,0.3,2.2,2017-2018,Playoffs,G,F,Portland,Oregon
140,Meyers Leonard,POR,2,0,4.0,2.0,0.0,4.0,6.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,C,C,Portland,Oregon
141,Solomon Hill,NOP,9,0,3.7,1.9,0.8,12.7,4.0,36.0,1.0,2.778,37.5,0.667,1.778,90.0,1.0,1.111,0.7,1.2,0.1,0.1,0.7,1.9,2017-2018,Playoffs,F,F,New Orleans,Louisiana
142,Shane Larkin,BOS,11,0,3.7,1.0,1.8,14.0,4.7,45.7,1.455,3.182,30.8,0.364,1.182,100.0,0.455,0.455,0.1,0.9,0.5,0.0,0.5,1.4,2017-2018,Playoffs,G,G,Boston,Massachusetts
143,Bam Adebayo,MIA,5,0,3.4,4.0,0.0,15.4,3.6,46.7,1.4,3.0,0.0,0.0,0.2,21.4,0.6,2.8,1.8,2.2,0.0,0.4,0.4,1.6,2017-2018,Playoffs,C,F,Miami,Florida
144,Davis Bertans,SAS,5,0,3.4,2.2,1.2,16.4,3.4,16.7,0.6,3.6,18.8,0.6,3.2,72.7,1.6,2.2,0.2,2.0,0.4,0.0,0.2,2.0,2017-2018,Playoffs,C,F,San Antonio,Texas
145,Gorgui Dieng,MIN,5,0,3.4,3.6,0.8,14.0,6.2,33.3,1.2,3.6,40.0,0.4,1.0,75.0,0.6,0.8,0.6,3.0,0.4,0.8,0.2,1.2,2017-2018,Playoffs,C,C,Minnesota,Minnesota
146,Amir Johnson,PHI,8,1,3.3,2.9,1.1,11.8,5.9,52.4,1.375,2.625,0.0,0.0,0.0,80.0,0.5,0.625,1.8,1.1,0.3,0.1,0.4,1.2,2017-2018,Playoffs,C,F,Philadelphia,Pennsylvania
147,David West,GSW,18,0,3.3,2.1,1.8,9.7,6.4,60.0,1.5,2.5,50.0,0.056,0.111,100.0,0.222,0.222,0.6,1.4,0.3,0.6,0.6,1.3,2017-2018,Playoffs,F,F,Golden State,California
148,Furkan Korkmaz,PHI,1,0,3.0,0.0,0.0,2.0,3.0,100.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-2018,Playoffs,G,F,Philadelphia,Pennsylvania
149,Caleb Swanigan,POR,1,0,3.0,2.0,1.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,75.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,2017-2018,Playoffs,F,C,Portland,Oregon
150,Ed Davis,POR,4,0,2.8,8.0,0.0,17.8,8.0,50.0,1.25,2.5,0.0,0.0,0.0,25.0,0.25,1.0,1.3,6.8,0.0,0.3,1.0,1.8,2017-2018,Playoffs,F,C,Portland,Oregon
151,Luc Mbah a Moute,HOU,9,0,2.8,2.4,0.3,16.6,2.7,25.0,1.0,4.0,20.0,0.333,1.667,57.1,0.444,0.778,0.3,2.1,0.7,0.4,0.7,0.9,2017-2018,Playoffs,F,F,Houston,Texas
152,  Nene,HOU,11,0,2.8,2.5,0.5,9.7,4.6,60.0,1.091,1.818,0.0,0.0,0.0,63.6,0.636,1.0,0.5,2.0,0.2,0.5,0.7,1.6,2017-2018,Playoffs,C,F,Houston,Texas
153,Tony Snell,MIL,7,2,2.7,1.9,0.6,19.1,3.3,29.2,1.0,3.429,23.8,0.714,3.0,0.0,0.0,0.0,0.1,1.7,0.4,0.6,0.4,1.4,2017-2018,Playoffs,G,G,Milwaukee,Wisconsin
154,Trevor Booker,IND,7,0,2.6,2.6,0.0,9.1,4.6,60.0,0.857,1.429,0.0,0.0,0.143,85.7,0.857,1.0,0.7,1.9,0.1,0.1,0.1,1.7,2017-2018,Playoffs,F,F,Indiana,Indiana
155,Raul Neto,UTA,8,0,2.6,1.3,1.3,9.0,2.9,30.4,0.875,2.875,28.6,0.25,0.875,100.0,0.625,0.625,0.3,1.0,0.3,0.0,0.5,0.9,2017-2018,Playoffs,G,G,Utah,Utah
156,Nick Young,GSW,20,2,2.6,0.6,0.2,10.3,1.4,30.2,0.8,2.65,29.8,0.7,2.35,75.0,0.3,0.4,0.1,0.6,0.1,0.0,0.1,0.9,2017-2018,Playoffs,G,F,Golden State,California
157,Jordan Bell,GSW,17,0,2.4,2.8,0.9,10.2,5.3,53.1,1.0,1.882,0.0,0.0,0.059,50.0,0.412,0.824,0.9,1.9,0.4,0.5,0.4,1.1,2017-2018,Playoffs,C,F,Golden State,California
158,Zaza Pachulia,GSW,7,0,2.4,1.7,0.1,3.7,3.6,57.1,0.571,1.0,0.0,0.0,0.0,75.0,1.286,1.714,0.9,0.9,0.4,0.1,0.4,0.1,2017-2018,Playoffs,C,C,Golden State,California
159,Lorenzo Brown,TOR,4,0,2.3,1.5,0.5,7.3,2.3,30.0,0.75,2.5,40.0,0.5,1.25,50.0,0.25,0.5,0.3,1.3,0.0,0.3,0.3,0.5,2017-2018,Playoffs,G,G,Toronto,Ontario
160,Sterling Brown,MIL,3,0,2.3,0.7,0.0,4.3,2.7,60.0,1.0,1.667,33.3,0.333,1.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.7,2017-2018,Playoffs,G,G,Milwaukee,Wisconsin
161,Derrick White,SAS,3,0,2.3,0.0,0.3,6.0,2.7,50.0,1.0,2.0,50.0,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,2017-2018,Playoffs,G,G,San Antonio,Texas
162,Tony Bradley,UTA,1,0,2.0,1.0,0.0,2.0,2.0,50.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,C,C,Utah,Utah
163,Aaron Brooks,MIN,2,0,2.0,0.0,0.0,1.5,0.5,66.7,1.0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,G,G,Minnesota,Minnesota
164,Matthew Dellavedova,MIL,6,0,2.0,0.8,2.7,13.0,3.5,33.3,0.667,2.0,22.2,0.333,1.5,100.0,0.333,0.333,0.2,0.7,0.3,0.0,1.0,1.0,2017-2018,Playoffs,G,G,Milwaukee,Wisconsin
165,Brandon Jennings,MIL,1,0,2.0,0.0,0.0,5.0,-1.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-2018,Playoffs,G,G,Milwaukee,Wisconsin
166,Joffrey Lauvergne,SAS,1,0,2.0,1.0,0.0,6.0,3.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,C,C,San Antonio,Texas
167,Norman Powell,TOR,6,0,2.0,0.3,0.3,6.7,0.7,28.6,0.667,2.333,14.3,0.167,1.167,75.0,0.5,0.667,0.0,0.3,0.0,0.0,0.2,0.7,2017-2018,Playoffs,F,G,Toronto,Ontario
168,Jason Terry,MIL,3,0,2.0,0.7,0.7,14.7,2.3,40.0,0.667,1.667,40.0,0.667,1.667,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.3,0.7,2017-2018,Playoffs,G,G,Milwaukee,Wisconsin
169,Jonas Jerebko,UTA,10,0,1.9,1.6,0.3,7.9,2.9,42.1,0.8,1.9,16.7,0.1,0.6,100.0,0.2,0.2,0.4,1.2,0.3,0.0,0.1,0.9,2017-2018,Playoffs,F,F,Utah,Utah
170,Semi Ojeleye,BOS,17,3,1.9,1.6,0.1,13.5,2.3,30.3,0.588,1.941,27.3,0.353,1.294,85.7,0.353,0.412,0.2,1.4,0.2,0.0,0.1,1.2,2017-2018,Playoffs,F,F,Boston,Massachusetts
171,Jose Calderon,CLE,13,3,1.8,0.8,0.7,8.0,2.1,34.6,0.692,2.0,22.2,0.308,1.385,100.0,0.154,0.154,0.2,0.7,0.4,0.0,0.4,1.2,2017-2018,Playoffs,G,G,Cleveland,Ohio
172,Ryan Anderson,HOU,11,0,1.7,1.2,0.5,8.6,2.4,35.0,0.636,1.818,33.3,0.455,1.364,0.0,0.0,0.0,0.4,0.8,0.3,0.1,0.3,0.9,2017-2018,Playoffs,F,F,Houston,Texas
173,Markelle Fultz,PHI,3,0,1.7,1.0,1.7,7.7,2.3,14.3,0.333,2.333,0.0,0.0,0.0,75.0,1.0,1.333,0.0,1.0,0.7,0.0,0.3,1.3,2017-2018,Playoffs,G,G,Philadelphia,Pennsylvania
174,Tyler Zeller,MIL,7,3,1.6,2.0,0.4,9.4,4.6,80.0,0.571,0.714,0.0,0.0,0.0,75.0,0.429,0.571,0.3,1.7,0.6,0.4,0.1,1.6,2017-2018,Playoffs,C,C,Milwaukee,Wisconsin
175,Ante Zizic,CLE,8,0,1.6,0.8,0.1,2.9,1.4,50.0,0.625,1.25,0.0,0.0,0.0,50.0,0.375,0.75,0.1,0.6,0.0,0.1,0.3,0.2,2017-2018,Playoffs,F,C,Cleveland,Ohio
176,Joe Johnson,HOU,8,0,1.5,1.3,0.4,6.8,1.5,35.3,0.75,2.125,0.0,0.0,0.375,0.0,0.0,0.0,0.0,1.3,0.0,0.1,0.4,0.5,2017-2018,Playoffs,G,F,Houston,Texas
177,Cheick Diallo,NOP,7,0,1.4,1.3,0.0,6.9,1.9,41.7,0.714,1.714,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,0.1,0.1,0.1,1.3,2017-2018,Playoffs,F,F,New Orleans,Louisiana
178,Patrick Patterson,OKC,6,0,1.3,1.8,0.5,9.7,2.8,50.0,0.5,1.0,50.0,0.333,0.667,0.0,0.0,0.0,0.2,1.7,0.2,0.0,0.5,1.3,2017-2018,Playoffs,F,F,Oklahoma City,Oklahoma
179,Tomas Satoransky,WAS,6,0,1.2,1.5,0.5,10.0,0.7,15.4,0.333,2.167,0.0,0.0,0.5,75.0,0.5,0.667,0.8,0.7,0.0,0.0,0.5,0.7,2017-2018,Playoffs,G,F,Washington,D.C.
180,Justin Anderson,PHI,7,0,1.1,1.3,0.0,4.7,1.6,37.5,0.429,1.143,28.6,0.286,1.0,0.0,0.0,0.0,0.1,1.1,0.1,0.0,0.3,1.1,2017-2018,Playoffs,G,F,Philadelphia,Pennsylvania
181,Abdel Nader,BOS,11,0,1.1,0.3,0.3,3.0,0.5,33.3,0.455,1.364,0.0,0.0,0.364,50.0,0.182,0.364,0.1,0.2,0.1,0.1,0.2,0.2,2017-2018,Playoffs,F,F,Boston,Massachusetts
182,Wade Baldwin IV,POR,4,0,1.0,0.8,0.8,4.8,1.3,25.0,0.25,1.0,100.0,0.25,0.25,50.0,0.25,0.5,0.0,0.8,0.3,0.3,0.8,0.2,2017-2018,Playoffs,G,G,Portland,Oregon
183,Terrance Ferguson,OKC,3,0,1.0,0.3,0.3,2.0,1.7,100.0,0.333,0.333,100.0,0.333,0.333,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,2017-2018,Playoffs,G,G,Oklahoma City,Oklahoma
184,Damian Jones,GSW,4,0,1.0,0.8,0.0,2.8,0.5,50.0,0.25,0.5,0.0,0.0,0.0,66.7,0.5,0.75,0.3,0.5,0.0,0.0,0.8,1.0,2017-2018,Playoffs,C,C,Golden State,California
185,Tyus Jones,MIN,4,0,1.0,2.3,2.0,13.8,4.0,28.6,0.5,1.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.3,0.3,0.0,0.3,0.0,2017-2018,Playoffs,G,G,Minnesota,Minnesota
186,Cedi Osman,CLE,14,0,1.0,0.5,0.2,4.4,0.9,33.3,0.429,1.286,14.3,0.071,0.5,25.0,0.071,0.286,0.1,0.4,0.2,0.0,0.0,0.4,2017-2018,Playoffs,F,G,Cleveland,Ohio
187,Glenn Robinson III,IND,2,0,1.0,0.5,0.0,3.0,1.5,100.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2017-2018,Playoffs,G,F,Indiana,Indiana
188,David Stockton,UTA,2,0,1.0,0.5,0.0,3.0,0.5,33.3,0.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2017-2018,Playoffs,G,G,Utah,Utah
189,Josh Huestis,OKC,4,0,0.8,0.8,0.0,4.8,1.5,50.0,0.25,0.5,0.0,0.0,0.0,50.0,0.25,0.5,0.0,0.8,0.3,0.3,0.0,0.8,2017-2018,Playoffs,G,G,Oklahoma City,Oklahoma
190,Aaron Jackson,HOU,7,0,0.7,0.6,0.3,2.4,0.9,50.0,0.286,0.571,0.0,0.0,0.286,50.0,0.143,0.286,0.3,0.3,0.0,0.0,0.3,0.3,2017-2018,Playoffs,G,G,Houston,Texas
191,Patrick McCaw,GSW,6,0,0.7,0.5,0.0,2.7,1.3,50.0,0.167,0.333,0.0,0.0,0.167,100.0,0.333,0.333,0.2,0.3,0.3,0.0,0.0,0.2,2017-2018,Playoffs,G,G,Golden State,California
192,Zhou Qi,HOU,3,0,0.7,0.3,0.0,2.0,1.0,100.0,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2017-2018,Playoffs,F,C,Houston,Texas
193,Rodney McGruder,MIA,4,0,0.5,1.0,0.0,4.0,0.8,25.0,0.25,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,2017-2018,Playoffs,G,F,Miami,Florida
194,Tarik Black,HOU,7,0,0.3,0.9,0.3,2.7,1.0,25.0,0.143,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.1,0.7,2017-2018,Playoffs,F,C,Houston,Texas
195,DeAndre Liggins,NOP,3,0,0.3,0.3,0.0,4.7,-0.7,0.0,0.0,0.333,0.0,0.0,0.0,50.0,0.333,0.667,0.0,0.3,0.0,0.0,0.7,0.0,2017-2018,Playoffs,G,G,New Orleans,Louisiana
196,Ekpe Udoh,UTA,6,0,0.3,0.5,0.0,3.5,0.3,100.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.667,0.2,0.3,0.0,0.3,0.2,0.3,2017-2018,Playoffs,C,F,Utah,Utah
197,Guerschon Yabusele,BOS,12,0,0.3,0.9,0.3,4.0,0.8,11.1,0.083,0.75,0.0,0.0,0.5,40.0,0.167,0.417,0.3,0.7,0.2,0.0,0.0,0.8,2017-2018,Playoffs,F,F,Boston,Massachusetts
198,Lucas Nogueira,TOR,5,0,0.2,0.2,0.2,4.8,-0.4,0.0,0.0,0.2,0.0,0.0,0.0,50.0,0.2,0.4,0.0,0.2,0.0,0.0,0.6,1.2,2017-2018,Playoffs,C,C,Toronto,Ontario
199,Alexis Ajinca,NOP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,C,C,New Orleans,Louisiana
200,Cole Aldrich,MIN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,C,C,Minnesota,Minnesota
201,Kadeem Allen,BOS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,G,G,Boston,Massachusetts
202,Ike Anigbogu,IND,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,C,F,Indiana,Indiana
203,Luke Babbitt,MIA,2,0,0.0,0.0,0.0,1.5,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,F,F,Miami,Florida
204,Jerryd Bayless,PHI,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,G,G,Philadelphia,Pennsylvania
205,Jabari Bird,BOS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,G,G,Boston,Massachusetts
206,Chris Boucher,GSW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,F,F,Golden State,California
207,Anthony Brown,MIN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,F,G,Minnesota,Minnesota
208,Markel Brown,HOU,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,G,G,Houston,Texas
209,Omri Casspi,GSW,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,F,F,Golden State,California
210,Nick Collison,OKC,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,F,C,Oklahoma City,Oklahoma
211,Charles Cooke,NOP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,G,G,New Orleans,Louisiana
212,Matt Costello,SAS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,F,C,San Antonio,Texas
213,DeMarcus Cousins,NOP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,C,C,New Orleans,Louisiana
214,P.J. Dozier,OKC,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,G,G,Oklahoma City,Oklahoma
215,Larry Drew II,NOP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,G,G,New Orleans,Louisiana
216,Tim Frazier,WAS,2,0,0.0,0.5,1.5,3.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,2017-2018,Playoffs,G,G,Washington,D.C.
217,Marcus Georges-Hunt,MIN,2,0,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,G,G,Minnesota,Minnesota
218,Jonathan Gibson,BOS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,G,G,Boston,Massachusetts
219,Daniel Hamilton,OKC,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,Playoffs,G,F,Oklahoma City,Oklahoma
